,id,url,fullName,parkCode,description,latitude,longitude,latLong,states,directionsInfo,directionsUrl,weatherInfo,name,designation,relevanceScore,address_postalCode,address_city,address_stateCode,address_countryCode,address_provinceTerritoryCode,address_line1,address_type,address_line3,address_line2,images_credit,images_title,images_altText,images_caption,images_url,park_phoneNumber,park_emailAddress
257,0DEA542F-01B7-4631-8AAD-124161D7B7E6,https://www.nps.gov/kowa/index.htm,Korean War Veterans Memorial,kowa,"At the Korean War Veterans Memorial, ""Our nation honors her sons and daughters who answered the call to defend a country they never knew and a people they never met.""",38.88784226,-77.04773857,"lat:38.88784226, long:-77.04773857",DC,"GPS Coordinates: 38.887778, -77.047660 Address: 10 Daniel French Dr, SW, Washington, D.C. Nearest Intersection: Independence Ave. & Daniel Chester French Dr. SW",http://www.nps.gov/kowa/planyourvisit/directions.htm,Washington DC gets to see all four seasons. Humidity will make the temps feel hotter in summer and colder in winter. Spring (March - May) Temp: Average high is 65.5 degrees with a low of 46.5 degrees Summer (June - August) Temp: Average high is 86 degrees with a low of 68.5 degrees Fall (September - November) Temp: Average high is 68 degrees with a low of 51.5 degrees Winter (December - February) Temp: Average high is 45 degrees with a low of 30 degrees (Source: www.usclimatedata.com),Korean War Veterans Memorial,,1.0,20242,Washington,DC,US,,1100 Ohio Drive SW,Mailing,,,NPS/RMendoza,Freedom Is Not Free,Nineteen stainless steel statues reflect on a black granite wall,The nineteen statues reflect on the black granite wall creating an illusion of thirty-eight soldiers. The number thirty-eight represents the 38th parallel latitude where the Korean borders are located.,https://www.nps.gov/common/uploads/structured_data/F0DCE2DE-CB5C-1B53-2DAD37F5B10D68A6.jpg,2024266841,national_mall@nps.gov
258,D50B95B0-11C7-4F0A-8B3A-9BAC66E8F1A7,https://www.nps.gov/lyba/index.htm,LBJ Memorial Grove on the Potomac,lyba,"From this distance the seat of national power appears pristine across the river, so President Johnson came here often when he needed to escape from the stresses of building a Great Society. After he died, his wife chose this place for his memorial. A landscape of serpentine paths, white pines, a granite monolith, and an open meadow honors his legacy of social justice and conservation legislation.",38.87858036,-77.05145832,"lat:38.87858036, long:-77.05145832",DC,"From the southbound lanes of the George Washington Memorial Parkway, follow the sign to turn right to enter the parking lot. This entrance to the park can only be reached from the southbound lanes of the parkway.",http://www.nps.gov/lyba/planyourvisit/directions.htm,"Summers in the park are generally hot and humid, with daytime highs frequently above 90 degrees Fahrenheit and scattered afternoon thunderstorms. Please carry water while participating in physical activity and be prepared to take shelter from lightning. Winters in the park are generally cold, with nighttime lows frequently near freezing and occasional snowfall. Please be alert for snowplows and icy spots on roadways. Weather during spring and fall is generally moderate, but can change quickly.",LBJ Memorial Grove on the Potomac,,1.0,22101,McLean,VA,US,,Lyndon Baines Johnson Memorial Grove,Mailing,George Washington Memorial Parkway,c/o Turkey Run Park,NPS,Daffodils near the LBJ Memorial,View from the the LBJ memorial of numerous daffodils and the Potomac River.,View of the Memorial Bridge and Potomac River from near the LBJ Memorial Grove.,https://www.nps.gov/common/uploads/structured_data/F3851DED-9D59-A669-4716CCBE27BC5657.jpg,7032351530,gwmp_superintendent@nps.gov
259,5F76F85B-23F4-4616-AA0B-A26E8DE76593,https://www.nps.gov/lacl/index.htm,Lake Clark National Park & Preserve,lacl,"Lake Clark National Park and Preserve is a land of stunning beauty. Volcanoes steam, salmon run, bears forage, and craggy mountains reflect in shimmering turquoise lakes. Here, too, local people and culture still depend on the land and water. Venture into the park to become part of the wilderness.",60.57405857,-153.55535,"lat:60.57405857, long:-153.55535",AK,"Lake Clark is located on the Alaska Peninsula southwest of Anchorage and north of Katmai National Park. It is not on the road system; therefore, in order to get here you must travel either via plane or by boat. A one to two-hour flight from Anchorage, Kenai, or Homer will provide access to most points within Lake Clark. Fixed-wing aircraft are allowed to land on all suitable lakes, rivers, beaches, gravel bars, and open ground in both the park and preserve unless the area is closed or otherwise restricted.",http://www.nps.gov/lacl/planyourvisit/directions.htm,"Lake Clark has two distinct climate areas: the coast and the interior. The coast is wetter and experiences milder temperatures. The interior gets half to one fourth as much precipitation, but temperatures are hotter in summer and colder in winter. Frost and snow can occur any time parkwide, but are most common from September to early June. Lakes here typically begins freezing in November and melting in April. Ice conditions dictate whether planes need floats or skis to land on lakes.",Lake Clark,National Park & Preserve,1.0,99501,Anchorage,AK,US,,240 West 5th Avenue,Mailing,,Suite 236,NPS Photo / Kent Miller,Richard L. Proenneke National Historic Site,"Photo of a one story log cabin, cache, forest, and American flag reflecting in a calm, blue lake.",The park protects and interprets the Richard L. Proenneke National Historic Site and trail complex as a symbol of the national wilderness movement and a source of inspiration and solace sought out by visitors from throughout the world.,https://www.nps.gov/common/uploads/structured_data/3C7AA314-1DD8-B71B-0B5E93E5AD68E6D5.jpg,9076443626,lacl_visitor_information@nps.gov
260,7B43EA5B-298C-4BAB-B22D-860B852B40A5,https://www.nps.gov/lake/index.htm,Lake Mead National Recreation Area,lake,"Swim, boat, hike, cycle, camp and fish at America’s first and largest national recreation area. With striking landscapes and brilliant blue waters, this year-round playground spreads across 1.5 million acres of mountains, canyons, valleys and two vast lakes. See the Hoover Dam from the waters of Lake Mead or Lake Mohave, or find solitude in one of the park's nine wilderness areas.",35.96622528,-114.3469067,"lat:35.96622528, long:-114.3469067","AZ,NV","By car you can drive to one of the park's many entrances. The six main entrances to Lake Mead are as follows: Northshore, Lake Mead Boulevard, Lake Mead Parkway, and Boulder, Temple Bar and Meadview. For the southern sections of the park, near Lake Mohave, there are entrance stations at Willow Beach, Katherine Landing and Cottonwood Cove.",http://www.nps.gov/lake/planyourvisit/directions.htm,"Spring (April, May and June): Daytime highs 80 °F to 98 °F. Nighttime lows 50 °F to 66 °F Summer* (July, August and September): Daytime highs 89 °F to 103 °F (It can get up to 117 °F.) Fall (October, November and December): Daytime highs 59 °F to 83 °F. Nighttime lows 32 °F to 50 °F. Winter (January, February and March) Daytime highs 57 °F to 69 °F. Nighttime lows 30 °F to 40 °F. *Summer can be a dangerous time due to excessive heat. Some trails are closed for public safety.",Lake Mead,National Recreation Area,1.0,89005,Boulder City,NV,US,,601 Nevada Way,Mailing,,,NPS Photo/Andrew Cattoir,Bighorn Sheep Enjoying the View at Lake Mead NRA,A group of bighorn sheep overlooking Lake Mead.,With wilderness comes wildlife. Bighorn sheep can be spotted at most areas of the park.,https://www.nps.gov/common/uploads/structured_data/3C79D824-1DD8-B71B-0BF17A042C954AA2.jpg,7022938990,LAKE_information@nps.gov
261,AC3B46AA-B4C2-4555-A82A-D4CF790DF81D,https://www.nps.gov/lamr/index.htm,Lake Meredith National Recreation Area,lamr,"Within the dry plains of the Texas Panhandle lies a hidden oasis, a haven where wildlife and people can find relief from the dry grasslands above. Through this plain, the Canadian River has cut dramatic 200-foot canyons, or breaks, where humans lived many years ago. Lake Meredith occupies these hidden coves and provides 7 different habitats for migratory birds and other wildlife.",35.61926203,-101.6820066,"lat:35.61926203, long:-101.6820066",TX,"There are several ways to arrive at Lake Meredith. If you are coming from Amarillo, exit Loop 335 North, then exit Hwy 136 North to Fritch, Texas. Headquarters is located at 419 E. Broadway in Fritch. If coming from the North, take FM 1913 from the Dumas Highway or FM 1913 from US 287. The Amarillo Airport is approximately 35 miles south of Lake Meredith, if traveling by air. Rental cars are available in Amarillo.",http://www.nps.gov/lamr/planyourvisit/directions.htm,"This area of the Texas Panhandle has a wide variety of weather conditions throughout the year. Winters are cold and windy, with summers being hot and dry. Weather can change rapidly on Lake Meredith. It is usually a good idea to check the weather report and dress accordingly.",Lake Meredith,National Recreation Area,1.0,79036,Fritch,TX,US,,Lake Meredith National Recreation Area,Mailing,,P.O. Box 1460,NPS Photo,Wildlife,Twoi baby mule deer,Two Mule Deer,https://www.nps.gov/common/uploads/structured_data/AEABFBA5-0408-14A8-2BEE771262F9D42D.jpg,806 857-3151,lamr_interpretation@nps.gov
262,B548FF88-8155-4E56-8E77-FB140D06E1EC,https://www.nps.gov/laro/index.htm,Lake Roosevelt National Recreation Area,laro,"The ancient geologic landscape of the upper Columbia River cradles Lake Roosevelt in walls of stone carved by massive ice age floods. Come explore the shorelines and learn the stories of American Indians, traders and trappers, settlers and dam builders who called this place home. Swim, boat, hike, camp, and fish at this hidden gem in Northeast Washington, created by the Grand Coulee Dam.",48.17148735,-118.3513713,"lat:48.17148735, long:-118.3513713",WA,"From Spokane Take I-90 West. At Exit 277, merge onto US-2 toward Davenport/Fairchild AFB/Spokane Airport. Just past Wilbur, turn right onto WA-21. Stay left onto Highway 174. Turn right onto WA-155. Stay on WA-155 past Grand Coulee Dam and into the town of Coulee Dam. Cross the Columbia River and continue on WA-155. Turn right onto Crest Drive and follow up the hill. The Headquarters Office is located on the left.",http://www.nps.gov/laro/planyourvisit/directions.htm,"Lake Roosevelt is generally a cool or cold place from fall through spring with overcast skies. In the summer, the skies clear and present warm to hot days.",Lake Roosevelt,National Recreation Area,1.0,99116,Coulee Dam,WA,US,,Lake Roosevelt National Recreation Area,Mailing,,1008 Crest Drive,NPS/Cadwell,Lake Roosevelt 4,Snow falls over a small peninsula with its clear reflection over the waters.,Snow falls over a small peninsula with its clear reflection over the waters.,https://www.nps.gov/common/uploads/structured_data/3C8791E4-1DD8-B71B-0B5B84AE35F46BB8.jpg,509-754-7800,laro_web_master@nps.gov
263,9AA4A53C-0331-43CC-99F5-379BC929FFB2,https://www.nps.gov/lavo/index.htm,Lassen Volcanic National Park,lavo,"Lassen Volcanic National Park is home to steaming fumaroles, meadows freckled with wildflowers, clear mountain lakes, and numerous volcanoes. Jagged peaks tell the story of its eruptive past while hot water continues to shape the land.",40.49354575,-121.4075993,"lat:40.49354575, long:-121.4075993",CA,"From Interstate 5 (Redding), take Hwy 44 - 48 miles east to the junction of Hwy 89. Follow Hwy 89 south 1 mile to the north entrance of the park. From Interstate 5 (Red Bluff) take Hwy 36 E - 51 miles east to the junction of Hwy 89. Follow Hwy 89 north 6 miles to south entrance of the park.",http://www.nps.gov/lavo/planyourvisit/directions.htm,"Weather at Lassen can vary dramatically throughout the year. Average January temperatures are a high of 40.4 °F (4.7 °C) and a low of 20.8 °F (-6.2 °C). Average July temperatures are a high of 88.4 °F and a low of 49.8 °F. Temperatures reach 90 °F or higher on an average of 36.9 days, and drop to 32 ° or lower on an average of 164 days days annually.",Lassen Volcanic,National Park,1.0,96063,Mineral,CA,US,,PO Box 100,Mailing,,,NPS Photo / B.F. Loomis,Lassen Peak Eruption,An ash cloud rises above a volcano with an early 19th century vehicle at the forefront.,"A large, explosive eruption of Lassen Peak brought national attention and set the stage for the establishment of Lassen Peak.",https://www.nps.gov/common/uploads/structured_data/3C8743DC-1DD8-B71B-0B1DE16014F1A63F.jpg,5305954480,lavo_information@nps.gov
264,10AEFADA-AFA0-4998-A9E5-3F504F351AAB,https://www.nps.gov/labe/index.htm,Lava Beds National Monument,labe,"Lava Beds National Monument is a land of turmoil, both geological and historical. Over the last half-million years, volcanic eruptions on the Medicine Lake shield volcano have created a rugged landscape dotted with diverse volcanic features. More than 800 caves, Native American rock art sites, historic battlefields and campsites, and a high desert wilderness experience await you!",41.75915823,-121.5172189,"lat:41.75915823, long:-121.5172189",CA,"Lava Beds is a truly remote park, in a corner of California most people never visit. Most roads into this area wind through mountains, and along rivers, and travel may take longer than expected. Services are few and far between and winter driving conditions can be encountered anytime between fall and spring.",http://www.nps.gov/labe/planyourvisit/directions.htm,"Park elevations range from 4,000 to 5,700 feet. Cold weather is possible any time of year, and snow has been recorded in all months. Winter day­time highs average 40°F; lows average 20°F. Morning fog is frequent from autumn through spring. Summer daytime highs average 75° to 80°F; lows average 50°F. Occasional thunderstorms occur in summer.",Lava Beds,National Monument,1.0,96134,Tulelake,CA,US,,P.O. Box 1240,Mailing,,,NPS Photo / Jesse Barden,Snowy Sunrise,snowy sunrise at Hopkins Chocolate Cave,Snowy sunrise at Hopkins Chocolate Cave,https://www.nps.gov/common/uploads/structured_data/3C820AFA-1DD8-B71B-0B0C81AAC1788FC2.jpg,5306678113,LABE_Information@nps.gov
265,5D443C5F-19A0-4A06-9CE4-30534A3DD81A,https://www.nps.gov/lecl/index.htm,Lewis & Clark National Historic Trail,lecl,"The Lewis and Clark National Historic Trail winds nearly 4,900 miles through the homelands of more than 60 Tribal nations. It follows the historic outbound and inbound routes of the Lewis and Clark Expedition of 1803-1806 from Pittsburgh, Pennsylvania to the Pacific Ocean. Follow the trail to find the people, places, and stories that make up the complex legacy of the expedition.",41.2646141052,-95.9245147705,"lat:41.2646141052, long:-95.9245147705","IA,ID,IL,IN,KS,KY,MO,MT,NE,ND,OH,OR,PA,SD,WA,WV","Lewis & Clark National Historic Trail Headquarters Visitor Center is located inside DOI, National Park Service, Interior Region 3,4,5 Office. We are right on the Missouri River next to the Bob Kerrey Pedestrian Bridge in downtown Omaha, NE.",https://www.nps.gov/lecl/,"In winter, watch for ice on trails and sidewalks. In summer, make sure to drink plenty of water and wear sunscreen on hot days. Keep in mind the Trail covers 16 states, use www.weather.gov to look up the specific area you plan to visit.",Lewis & Clark,National Historic Trail,1.0,68102,Omaha,NE,US,,601 Riverfront Dr.,Mailing,,,NPS Photo,"Park overlooking Ohio River in Wheeling, West Virginia",Interpretive sign overlooking park and river in the background,Lewis and Clark interpretive sign overlooking park and the Ohio River,https://www.nps.gov/common/uploads/structured_data/F24E8939-E10B-C0DE-12D5E248708871EA.jpg,4026611804,lecl_information@nps.gov
266,2666104A-6685-4F93-9412-8091007BEF6C,https://www.nps.gov/lewi/index.htm,Lewis and Clark National Historical Park,lewi,Explore the timeless rainforests and majestic coastal vistas. Discover the rich heritage of the native people. Unfold the dramatic stories of America's most famous explorers. The park encompasses sites along the Columbia River and the Pacific Coast. Follow in the footsteps of the explorers and have an adventure in history.,46.21178735,-123.9638583,"lat:46.21178735, long:-123.9638583","OR,WA","The main site of Fort Clatsop is located south of Astoria just over Youngs Bay, east of the town of Warrenton, and approximately 14 miles north of Seaside. Our satellite sites include: Netul Landing, located 1.25 miles south of the main Fort Clatsop site. Middle Village, located on the 101 left off the Astoria-Megler Bridge. Dismal Nitch, located on the 401 right off the Astoria-Megler Bridge. The Salt Works, located off the Lewis and Clark Way in Seaside, Oregon. Keep an eye out for brown signs.",http://www.nps.gov/lewi/planyourvisit/directions.htm,"We see an average of 70 inches of rain a year and we are the foggiest location in the Lower 48 states. Summer months are usually nice with days ranging from 55-70 degrees. Winters are wet and mild, usually 40-55 degrees. During the 106 days the Lewis and Clark Expedition wintered at Fort Clatsop in 1806 it rained all but 12 days and they saw the sun 6 times. While we are usually not so dreary make sure to prepare for rain or shine.",Lewis and Clark,National Historical Park,1.0,97103,Astoria,OR,US,,Lewis and Clark National Historical Park,Mailing,,92343 Fort Clatsop Road,NPS Photo / Jim Wilson,Kayaks from Otter Point,Paddlers in warm-colored kayaks cluster along the grassy banks of a river's side channel.,"Every summer, rangers accompany dozens of visitors on paddle tours of the Lewis and Clark River.",https://www.nps.gov/common/uploads/structured_data/D0EFF241-D9EA-F81E-CD6F5E6EDE2B7C48.jpg,5038612471,LEWI_information@nps.gov
267,E9A0608F-46D6-4072-939F-C81E27AAB236,https://www.nps.gov/libo/index.htm,Lincoln Boyhood National Memorial,libo,Abraham Lincoln grew from youth to manhood on this southern Indiana soil. Many character and moral traits of one of the world's most respected leaders was formed and nurtured here. Explore Lincoln's boyhood and learn about the boy who would one day become the leader of our nation.,38.11817004,-86.99656861,"lat:38.11817004, long:-86.99656861",IN,"From the east or west - From Interstate 64, exit onto US 231, (exit 57A). Travel south on US 231 to Indiana Highway 162. Take the Santa Claus/Gentryville exit. Turn west (right) on Indiana Highway 162; go 1-1/2 miles to the park entrance on the right. From the north or south - From US 231 take the Santa Claus/Gentryville exit. Turn west on Indiana Highway 162; go 1-1/2 miles to the park entrance on the right.",http://www.nps.gov/libo/planyourvisit/directions.htm,"Southern Indiana has a moderate climate, characterized by warm, yet moist conditions. Summers are usually warm, and winters cool. Much of the area's average 46 inches of precipitation falls in spring, the rainiest season.",Lincoln Boyhood,National Memorial,1.0,47552,Lincoln City,IN,US,,3027 East South Street,Mailing,,PO Box 1816,NPS Photo,Cabin Site Memorial,Bronze casting on the ground covering bottom logs of a cabin and fireplace.,The site of what is believed Memorial at the site of the third Lincoln cabin.,https://www.nps.gov/common/uploads/structured_data/3C7944B5-1DD8-B71B-0B8D623F04926480.jpg,8129374541,LIBO_superintendent@nps.gov
268,FF52F034-53E3-4F36-AA31-4BEBCC5F007A,https://www.nps.gov/liho/index.htm,Lincoln Home National Historic Site,liho,"Abraham Lincoln believed in the ideal that everyone in America should have the opportunity to improve their economic and social condition. Lincoln’s life was the embodiment of that idea. We know him as the sixteenth president but he was also a spouse, parent, and neighbor who experienced the same hopes, dreams, and challenges of life that are still experienced by many people today.",39.79715642,-89.64513397,"lat:39.79715642, long:-89.64513397",IL,The Visitor Center is located at 426 South Seventh Street. The 4-block Lincoln Home Neighborhood is open to pedestrians and closed to vehicles.,http://www.nps.gov/liho/planyourvisit/directions.htm,"Temperatures at our site can range from 0°F (-18°C) in the winter to 95°F (35°C) or warmer in the summer. Summers can be very humid, with both intense sun, rainstorms, and thunderstorms. Winter sees clear skies as well as snow. Please dress appropriate for potential weather conditions. We recommend wearing shoes comfortable for walking.",Lincoln Home,National Historic Site,1.0,62701,Springfield,IL,US,,413 S. 8th Street,Mailing,,,NPS Photo,Heirloom Garden,Garden with green plants surrounded by white picket fence,The heirloom garden in the Dean House backyard grows heirloom vegetables in the summer and autumn.,https://www.nps.gov/common/uploads/structured_data/537357E7-F18A-8D2A-0D09D54EFE1A61DF.jpg,2174924241,liho_information@nps.gov
269,1EAEF5FA-8CD4-40D7-8B09-07F20E3E5AA5,https://www.nps.gov/linc/index.htm,Lincoln Memorial,linc,"""...as in the hearts of the people for whom he saved the Union, the memory of Abraham Lincoln is enshrined forever."" Beneath these words, the 16th president of the United States sits immortalized in marble as an enduring symbol of unity, strength, and wisdom.",38.88927229,-77.05017778,"lat:38.88927229, long:-77.05017778",DC,"GPS Coordinates: 38.889321, -77.050166 Address: 2 Lincoln Memorial Circle, NW, Washington, D.C. Nearest Intersection: Independence Ave. SW & Daniel Chester French Dr. SW",http://www.nps.gov/linc/planyourvisit/directions.htm,"Washington, DC experiences all four seasons. Humidity will make the temps feel hotter in summer and colder in winter. Spring (March - May) Temp: Average high is 65.5 degrees with a low of 46.5 degrees Summer (June - August) Temp: Average high is 86 degrees with a low of 68.5 degrees Fall (September - November) Temp: Average high is 68 degrees with a low of 51.5 degrees Winter (December - February) Temp: Average high is 45 degrees with a low of 30 degrees (Source: www.usclimatedata.com)",Lincoln Memorial,,1.0,20242,Washington,DC,US,,1100 Ohio Drive SW,Mailing,,,NPS Photo,Lincoln Memorial statue,Marble statue of a man sitting on a chair,Daniel Chester French's statue of Abraham Lincoln is the central feature of the Lincoln Memorial and is comprised of 28 pieces of Georgia marble.,https://www.nps.gov/common/uploads/structured_data/46F1D8AC-CCF2-6F45-3E5941225E38DFD2.jpg,202-426-6841,national_mall@nps.gov
270,415AA3E1-CE8A-4A24-BD69-451C87107AA4,https://www.nps.gov/libi/index.htm,Little Bighorn Battlefield National Monument,libi,"This area memorializes the US Army's 7th Cavalry, Crow, and Arikara scouts and the Lakotas, Cheyennes, and Arapaho in one of the American Indian's last armed efforts to preserve their way of life. Here on June 25 and 26 of 1876, 263 soldiers, including Lt. Col. George A. Custer and attached personnel of the US Army, died fighting several thousand Lakota, Cheyenne, and Arapaho warriors.",45.55633048,-107.4183614,"lat:45.55633048, long:-107.4183614",MT,"Take Interstate I-90 and exit at the Crow Agency Exit 510 at Jct. 212. To reach Little Bighorn Battlefield National Monument, turn right at the park entrance onto Battlefield Tour Road 756",http://www.nps.gov/libi/planyourvisit/directions.htm,Little Bighorn Battlefield National Monument average weather: Spring: 50-60 (F) degree days/ 30+/- (F) degree nights Summer: 70-100 (F) degree days/ 45-60+ (F) degree nights Fall: 40-50 (F) degree days/ 25+/- (F) degree nights Winter: 20-30 (F) degree days/ 0+/- (F) degree nights,Little Bighorn Battlefield,National Monument,1.0,59022-0039,Crow Agency,MT,US,,Little Bighorn Battlefield National Monument,Mailing,,P.O. Box 39,NPS photo,Stone House,The stone house sits on the edge of the Custer National Cemetery.,The stone house once served as a house for the Superintendent and their family. It has been renovated and  restored and now serves as an office and research area.,https://www.nps.gov/common/uploads/structured_data/3C8476A4-1DD8-B71B-0B0AFBC4A2555FC1.jpg,(406) 638-3236,marvin_dawes@nps.gov
271,C03CF86E-BFB5-470E-AFF3-C1798A61FFE5,https://www.nps.gov/liri/index.htm,Little River Canyon National Preserve,liri,"Little River is unique because it flows for most of its length atop Lookout Mountain in northeast Alabama. Forested uplands, waterfalls, canyon rims and bluffs, pools, boulders, and sandstone cliffs offer settings for a variety of recreational activities. Natural resources and cultural heritage come together to tell the story of the Preserve, a special place in the Southern Appalachians.",34.41461863,-85.61734327,"lat:34.41461863, long:-85.61734327",AL,"Little River Canyon National Preserve follows along the Little River and covers approximately 40 miles from the northeast corner to the southwest corner. The easiest way to access the park is by Alabama Highway 35 about 10 miles east out of Fort Payne, Alabama. Interstate 59 is the closest interstate.",http://www.nps.gov/liri/planyourvisit/directions.htm,"The weather in Fort Payne, Alabama is mild. The average temperature in the winter is in the 50's. The average summer temperature is in the high 80's with high humidity. We receive about 55 inches of rain each year. Snowfall varies, but only lasts a few days per event.",Little River Canyon,National Preserve,1.0,35967,Fort Payne,AL,US,,4322 Little River Trail NE Ste 100,Mailing,,,NPS Photo,DeSoto Scout Trail Bridge,DeSoto Scout Trail Bridge located in the Backcountry Area,Take a hike along the DeSoto Scout Trail,https://www.nps.gov/common/uploads/structured_data/3C871B98-1DD8-B71B-0B9503B9A40341DA.jpg,2568459605,liri_information@nps.gov
272,5C51E54A-BCDA-4186-96C3-1B896C3CDFCB,https://www.nps.gov/chsc/index.htm,Little Rock Central High School National Historic Site,chsc,"In 1957, Little Rock Central High School was the epicenter of confrontation and a catalyst for change as the fundamental test for the United States to enforce African American civil rights following Brown v. Board of Education. Learn how the sacrifice and struggle endured by the Little Rock Nine have provided opportunities and opened doors for those seeking equality and education around the world.",34.7369465,-92.29987899,"lat:34.7369465, long:-92.29987899",AR,"From I-630, take Exit 2B (Dr. Martin Luther King Drive). Go south (away from the Arkansas State Capitol) to W. Daisy L. Gatson Bates Drive. Turn right (head west) and continue 0.5 miles. The Visitor Center is on the right at the corner of W. Daisy L. Gatson Bates Drive and Park Street. Parking lot entrance is located just before the intersection with Park Street, directly across from the historic Magnolia/Mobil Gas Station and diagonally across from Central High School (still a functioning high school).",http://www.nps.gov/chsc/planyourvisit/directions.htm,"Arkansas weather can change quickly. While the state is in a moderate temperate zone, it does experience strong thunderstorms, tornadoes and flash floods. In winter, ""snow"" events tend to quickly turn to thin ice which can be difficult to see and to clear. Summer temperatures and humidity can lead to dehydration, heat exhaustion and heat stroke. Visitors are advised to dress in layers and be prepared for precipitation.",Little Rock Central High School,National Historic Site,1.0,72202-5212,Little Rock,AR,US,,Little Rock Central High School NHS,Mailing,,2120 W. Daisy L. Gatson Bates Drive,NPS Photo,Magnolia Mobil Gas Station,"The Magnolia Mobil Gas Station, a white stucco facility with terracotta roof","The Magnolia Mobil Gas Station, the de facto media headquarters during the 1957 desegregation crisis.",https://www.nps.gov/common/uploads/structured_data/F204F8F6-B24E-E963-527EA3ECE1B5DE64.jpg,501.374.1957,chsc_info@nps.gov
273,CE9470A1-A8D7-49DE-A555-1A32FBBAB0FF,https://www.nps.gov/long/index.htm,Longfellow House Washington's Headquarters National Historic Site,long,"Longfellow House-Washington's Headquarters National Historic Site preserves a remarkable Georgian house whose occupants shaped our nation. It was a site of colonial enslavement and community activism, George Washington’s first long-term headquarters of the American Revolution, and the place where Henry Wadsworth Longfellow wrote his canon of 19th-century American literature.",42.37698854,-71.12636956,"lat:42.37698854, long:-71.12636956",MA,"Longfellow House-Washington's Headquarters NHS is located in a residential section of Cambridge, MA. There is very little public parking in the area and onsite parking is limited to vehicles with handicapped parking permits. However, the site is a short walk from Harvard Square, where there are paid parking lots and a station for the MBTA Red Line and numerous bus routes. The use of public transportation to the site is highly recommended. Follow the link for detailed instructions.",http://www.nps.gov/long/planyourvisit/directions.htm,"New England weather is highly variable. Temperatures in the winter can be very cold with high snowfall. Fall and spring are generally pleasant. Summer temperatures are generally mild, with periods of heat and humidity. However, the house is air conditioned and heated for collection care and the comfort of the visitor.",Longfellow House Washington's Headquarters,National Historic Site,1.0,02138,Cambridge,MA,US,,105 Brattle Street,Mailing,,,NPS Photo/ Garrett Cloer,Longfellow Family Garden,pink flower in garden,Vibrant colors abound throughout the year in the Longfellow Family Garden.,https://www.nps.gov/common/uploads/structured_data/39BDB843-1DD8-B71B-0B90045654B4D283.jpg,(617) 876-4491,long_info@nps.gov
274,FA6450A4-D2F1-4B35-9817-EA01918597A6,https://www.nps.gov/lowe/index.htm,Lowell National Historical Park,lowe,"Lowell’s water-powered textile mills catapulted the nation – including immigrant families and early female factory workers – into an uncertain new industrial era. Nearly 200 years later, the changes that began here still reverberate in our shifting global economy. Explore Lowell, a living testament to the dynamic human story of the industrial revolution.",42.6455371,-71.31588673,"lat:42.6455371, long:-71.31588673",MA,"From Interstate Route 495 take Exit 89C on to the Lowell Connector. From Route 3 take Exit 80A if traveling southbound, Exit 80B if traveling northbound. • Take the Lowell Connector to Exit 5B (Thorndike Street) • Continue right on to Thorndike Street, which becomes Dutton Street • At the third traffic light continue straight under the overpass • At the next light turn right. Free parking is available at the City garage. Follow signs and walk through the mill courtyard to reach the Visitor Center",http://www.nps.gov/lowe/planyourvisit/directions.htm,"Summer: Throughout the summer, temperatures range from the mid 60s to mid 90s during the day, with rain and thunderstorms more common in the months of July and August. Boats and trolleys operate rain or shine and are only cancelled in cases of extreme weather or the presence of thunder and lightning. Winter: Winters are typically cold with temperatures in the mid 30s and 40s (with occasional single digit temperatures) and snow storms with a few inches accumulation occur frequently throughout the season.",Lowell,National Historical Park,1.0,01852,Lowell,MA,US,,67 Kirk Street,Mailing,,,NPS Photo/ Andy Pearson,Lowell Folk Festival,Street scene with lots of tents and crowds listening to Folk Festival music at Boardinghouse Park.,"The Lowell Folk Festival, Lowell's signature annual event, brings traditional folk performers to 5 stages throughout the city and a huge variety of traditional ethnic foods from all around the world.",https://www.nps.gov/common/uploads/structured_data/3C7D31BD-1DD8-B71B-0B6E59CD838FDB56.jpg,9789705000,lowe_public_information@nps.gov
